Date,adj close,close,high,low,open,volume
2025-02-20,113.8499984741211,113.8499984741211,114.25,108.19999694824219,108.8499984741211,804515
2025-02-21,113.6500015258789,113.6500015258789,116.0,113.0,113.8499984741211,562361
2025-02-24,113.44999694824219,113.44999694824219,114.94999694824219,111.19999694824219,112.5999984741211,984902
2025-02-25,113.8499984741211,113.8499984741211,115.3499984741211,112.9000015258789,113.3499984741211,688738
2025-02-27,111.44999694824219,111.44999694824219,114.80000305175781,111.05000305175781,113.9000015258789,261904
2025-02-28,108.75,108.75,111.44999694824219,107.69999694824219,110.0,358524
2025-03-03,110.05000305175781,110.05000305175781,111.0,105.05000305175781,108.5,2066514
2025-03-04,110.80000305175781,110.80000305175781,111.25,108.0,108.0,697601
2025-03-05,112.30000305175781,112.30000305175781,113.30000305175781,110.1500015258789,110.3499984741211,351395
2025-03-06,114.4000015258789,114.4000015258789,114.80000305175781,113.0,113.25,866009
2025-03-07,116.3499984741211,116.3499984741211,117.3499984741211,113.80000305175781,114.4000015258789,490633
2025-03-10,115.19999694824219,115.19999694824219,117.69999694824219,114.8499984741211,116.0999984741211,368275
2025-03-11,113.75,113.75,114.9000015258789,113.0,113.30000305175781,290340
2025-03-12,115.8499984741211,115.8499984741211,116.25,113.4000015258789,113.8499984741211,907994
2025-03-13,115.19999694824219,115.19999694824219,117.0999984741211,115.0,116.25,193729
2025-03-17,114.8499984741211,114.8499984741211,116.69999694824219,114.5,115.25,306565
2025-03-18,117.6500015258789,117.6500015258789,119.44999694824219,115.19999694824219,116.0,568074
2025-03-19,121.5999984741211,121.5999984741211,125.0999984741211,118.55000305175781,118.55000305175781,2738862
2025-03-20,121.1500015258789,121.1500015258789,123.4000015258789,118.8499984741211,122.94999694824219,1376639
2025-03-21,123.5,123.5,126.80000305175781,118.5999984741211,121.3499984741211,3449633
2025-03-24,121.69999694824219,121.69999694824219,126.5,121.30000305175781,125.5999984741211,773517
2025-03-25,119.94999694824219,119.94999694824219,123.75,118.69999694824219,123.0999984741211,1624529
2025-03-26,116.0,116.0,120.05000305175781,115.75,119.80000305175781,1609387
2025-03-27,125.55000305175781,125.55000305175781,127.5999984741211,115.19999694824219,115.6500015258789,3685793
2025-03-28,123.25,123.25,126.8499984741211,122.69999694824219,125.55000305175781,2498607
2025-04-01,121.75,121.75,124.19999694824219,121.05000305175781,122.80000305175781,304602
2025-04-02,121.6500015258789,121.6500015258789,123.9000015258789,120.30000305175781,121.94999694824219,731839
2025-04-03,124.5999984741211,124.5999984741211,125.44999694824219,120.3499984741211,120.3499984741211,1439086
2025-04-04,121.5999984741211,121.5999984741211,124.5,120.5,124.0,513358
